ACCOUNT,ASSET,LOAN_ID,INITIALBALANCE,INTERESTRATE,LOANDATE,TERM,SCORE,STATE
3206518800,COP,3425,389012,0.28,27/04/23,16,710,ACT-PAID
3238648731,COP,13002,50186,0.28,27/04/23,21,602,ERR-CANCL
3266672239,COP,13813,43073,0.28,27/04/23,21,777,ACT-CASHPICKUP
3663526076,COP,13408,257959,0.28,27/04/23,21,722,ERR-CANCL
3014093377,COP,10300,383360,0.28,27/04/23,16,725,ACT-2B-PAID
3947317923,COP,14638,67004,0.28,27/04/23,21,352,ERR-CANCL
3597125151,COP,14344,149000,0.28,27/04/23,14,495,ACT-2B-PAID
3217248797,COP,3941,333598,0.28,27/04/23,16,536,ACT-2B-PAID
3828798962,COP,14504,198213,0.28,28/04/23,14,738,ERR-CANCL
3318045040,COP,14967,191555,0.28,28/04/23,21,389,ERR-CANCL
3053651025,COP,13338,202817,0.28,28/04/23,14,325,ACT-2B-PAID
3546296103,COP,13082,122273,0.28,28/04/23,21,358,ACT-CASHPICKUP
3125803131,COP,3658,389012,0.28,28/04/23,16,557,ERR-CANCL
3218949606,COP,263,428580,0.28,28/04/23,16,#N/A,ERR-CANCL
3916051896,COP,13038,208890,0.28,29/04/23,14,707,ACT-CASHPICKUP
3556514609,COP,14916,192242,0.28,29/04/23,14,311,ACT-CASHPICKUP
3734088199,COP,14270,190157,0.28,29/04/23,21,369,ERR-CANCL
3919173365,COP,13243,153680,0.28,29/04/23,14,799,ERR-CANCL
3356922488,COP,13389,149358,0.28,29/04/23,14,668,ACT-PAID
3562859974,COP,14056,11241,0.28,29/04/23,14,744,ERR-CANCL
3270021612,COP,13245,165884,0.28,29/04/23,21,306,ACT-CASHPICKUP
3018670803,COP,14457,167702,0.28,29/04/23,21,450,ACT-PAID
3774274922,COP,13512,47291,0.28,29/04/23,21,445,ACT-CASHPICKUP
3486001448,COP,13118,143691,0.28,30/04/23,21,817,ERR-CANCL
3750455650,COP,14533,47220,0.28,30/04/23,21,787,ERR-CANCL
3017948153,COP,13618,45997,0.28,30/04/23,21,634,ACT-CASHPICKUP
3410477804,COP,13768,105273,0.28,30/04/23,21,870,ACT-2B-PAID
3067189115,COP,13405,231136,0.28,30/04/23,14,720,ERR-CANCL
3052711491,COP,13926,149485,0.28,30/04/23,8,855,ERR-CANCL
3576573569,COP,13514,205634,0.28,30/04/23,21,415,ACT-CASHPICKUP
3683766838,COP,13151,173469,0.28,30/04/23,21,858,ERR-CANCL
3218174134,COP,3912,389012,0.28,30/04/23,16,647,ACT-2B-PAID
3228235425,COP,14425,180430,0.28,30/04/23,21,672,ERR-CANCL
3383787217,COP,13995,96474,0.28,30/04/23,21,371,ACT-CASHPICKUP
3003142971,COP,6782,389012,0.28,30/04/23,16,652,ACT-2B-PAID
3101895497,COP,13612,145551,0.28,30/04/23,21,489,ACT-PAID
3913086185,COP,14783,54293,0.28,30/04/23,14,847,ERR-CANCL
3861793983,COP,14388,25939,0.28,30/04/23,21,586,ERR-CANCL
3146851149,COP,1776,295141,0.28,30/04/23,16,603,ACT-2B-PAID
3770744158,COP,14359,52265,0.28,30/04/23,14,776,ACT-CASHPICKUP
3056172116,COP,14328,244820,0.28,30/04/23,14,674,ERR-CANCL
3076007379,COP,13295,79093,0.28,1/05/23,21,654,ERR-CANCL
3908425251,COP,13113,174755,0.28,1/05/23,14,523,ERR-CANCL
3246835585,COP,4616,389012,0.28,1/05/23,16,536,ACT-2B-PAID
3353342997,COP,13294,156786,0.28,2/05/23,21,432,ACT-PAID
3422225783,COP,14372,64857,0.28,2/05/23,14,501,ACT-CASHPICKUP
3956923529,COP,14850,259355,0.28,2/05/23,14,522,ACT-CASHPICKUP
3768091120,COP,14889,57670,0.28,2/05/23,21,860,ERR-CANCL
3068926437,COP,13205,184432,0.28,2/05/23,21,554,ACT-2B-PAID
3859586792,COP,13519,70902,0.28,2/05/23,14,517,ACT-PAID
3135501230,COP,14301,105062,0.28,2/05/23,14,545,ERR-CANCL
3538277861,COP,13586,109351,0.28,2/05/23,14,532,ACT-CASHPICKUP
3916131331,COP,13891,31744,0.28,2/05/23,21,761,ACT-CASHPICKUP
3411767750,COP,13233,15477,0.28,2/05/23,14,726,ERR-CANCL
3719384899,COP,13927,196528,0.28,2/05/23,21,680,ERR-CANCL
3605692438,COP,14896,175744,0.28,2/05/23,8,707,ACT-CASHPICKUP
3230597699,COP,13024,136086,0.28,2/05/23,21,774,ACT-2B-PAID
3293218588,COP,13263,185170,0.28,2/05/23,21,383,ACT-CASHPICKUP
3456616808,COP,13236,169975,0.28,2/05/23,21,667,ERR-CANCL
3739731903,COP,14647,126003,0.28,3/05/23,21,381,ERR-CANCL
3383460188,COP,14330,97156,0.28,3/05/23,21,634,ACT-2B-PAID
3616010982,COP,13021,39676,0.28,3/05/23,21,308,ERR-CANCL
3681480750,COP,14150,45641,0.28,3/05/23,21,395,ACT-CASHPICKUP
3232836533,COP,13551,179871,0.28,3/05/23,8,338,ACT-CASHPICKUP
3878987128,COP,14186,113465,0.28,3/05/23,14,793,ACT-2B-PAID
3122489400,COP,12750,389012,0.28,3/05/23,16,595,ERR-CANCL
3005196679,COP,4099,389012,0.28,3/05/23,16,706,ACT-PAID
3407198435,COP,13675,183406,0.28,3/05/23,14,807,ACT-2B-PAID
3130480548,COP,14481,258475,0.28,3/05/23,21,691,ACT-2B-PAID
3173144964,COP,13268,140146,0.28,3/05/23,8,858,ERR-CANCL
3988237594,COP,13221,259820,0.28,3/05/23,21,329,ACT-CASHPICKUP
3351147579,COP,14217,22451,0.28,4/05/23,21,301,ACT-CASHPICKUP
3955421359,COP,14854,142244,0.28,4/05/23,21,338,ERR-CANCL
3299119100,COP,13605,37776,0.28,4/05/23,21,414,ERR-CANCL
3218652314,COP,5687,278183,0.28,4/05/23,16,755,ERR-CANCL
3766362740,COP,14995,85350,0.28,4/05/23,14,496,ACT-CASHPICKUP
3722559577,COP,14331,254562,0.28,4/05/23,14,626,ERR-CANCL
3166235242,COP,5415,389012,0.28,4/05/23,16,515,ACT-2B-PAID
3085731814,COP,14492,217886,0.28,4/05/23,21,539,ERR-CANCL
3063089615,COP,13771,260093,0.28,4/05/23,21,812,ERR-CANCL
3558197797,COP,13665,156310,0.28,4/05/23,21,826,ERR-CANCL
3233077499,COP,13349,171898,0.28,4/05/23,21,746,ACT-CASHPICKUP
3468613353,COP,13497,76197,0.28,4/05/23,21,409,ACT-CASHPICKUP
3382078846,COP,14514,136947,0.28,5/05/23,14,603,ERR-CANCL
3228266797,COP,5856,272531,0.28,5/05/23,8,568,ERR-CANCL
3619950468,COP,14405,122198,0.28,5/05/23,21,814,ERR-CANCL
3893718873,COP,13675,210081,0.28,5/05/23,21,882,ERR-CANCL
3378677519,COP,13581,123696,0.28,5/05/23,14,679,ACT-PAID
3837497942,COP,14413,54770,0.28,5/05/23,21,819,ACT-PAID
3830472039,COP,14767,17440,0.28,5/05/23,14,785,ACT-CASHPICKUP
3234488458,COP,14929,87726,0.28,5/05/23,14,675,ACT-CASHPICKUP
3213673980,COP,13159,199270,0.28,5/05/23,21,586,ERR-CANCL
3115167798,COP,9274,389012,0.28,5/05/23,16,657,ACT-2B-PAID
3633273308,COP,13358,89201,0.28,5/05/23,21,391,ACT-CASHPICKUP
3343464286,COP,14268,98948,0.28,5/05/23,21,759,ERR-CANCL
3168527378,COP,14525,211061,0.28,5/05/23,21,452,ACT-CASHPICKUP
3015074813,COP,14119,825,0.28,5/05/23,21,508,ERR-CANCL
3769230316,COP,13420,132405,0.28,5/05/23,21,525,ERR-CANCL
3908499417,COP,14907,106512,0.28,6/05/23,21,370,ACT-PAID
3847952127,COP,14022,161799,0.28,6/05/23,14,633,ERR-CANCL
3094628886,COP,14081,120032,0.28,6/05/23,21,859,ERR-CANCL
3267635572,COP,14654,55649,0.28,6/05/23,21,613,ACT-PAID
3695707194,COP,14370,67325,0.28,6/05/23,21,327,ACT-2B-PAID
3642653438,COP,14125,122816,0.28,6/05/23,21,749,ACT-2B-PAID
3764613947,COP,14115,227956,0.28,6/05/23,21,301,ERR-CANCL
3076643278,COP,14837,205270,0.28,6/05/23,8,328,ACT-CASHPICKUP
3007348066,COP,14622,202808,0.28,6/05/23,21,608,ERR-CANCL
3966082585,COP,14731,182745,0.28,7/05/23,21,333,ACT-CASHPICKUP
3285734398,COP,14289,101035,0.28,7/05/23,21,566,ACT-CASHPICKUP
3969364491,COP,13718,201228,0.28,7/05/23,8,467,ACT-PAID
3974226942,COP,13334,23171,0.28,7/05/23,14,385,ACT-CASHPICKUP
3969451010,COP,13857,27019,0.28,7/05/23,8,404,ACT-CASHPICKUP
3173677742,COP,45,297283,0.28,7/05/23,16,801,ERR-CANCL
3162755075,COP,509,289488,0.28,8/05/23,8,662,ERR-CANCL
3006899232,COP,13375,157661,0.28,8/05/23,21,367,ERR-CANCL
3108340907,COP,8847,389012,0.28,8/05/23,16,603,ACT-PAID
3005943488,COP,6231,389012,0.28,8/05/23,16,684,ACT-2B-PAID
3265754896,COP,13095,144099,0.28,8/05/23,21,566,ACT-PAID
3580348098,COP,14923,136798,0.28,8/05/23,21,696,ACT-2B-PAID
3341022282,COP,13712,230121,0.28,8/05/23,14,727,ACT-CASHPICKUP
3428138186,COP,13685,131805,0.28,8/05/23,21,496,ERR-CANCL
3662254119,COP,14975,141712,0.28,8/05/23,21,708,ERR-CANCL
3111275986,COP,13178,27597,0.28,8/05/23,14,883,ACT-CASHPICKUP
3212080844,COP,12740,389012,0.28,8/05/23,16,586,ACT-PAID
3381659356,COP,14091,96579,0.28,8/05/23,8,315,ACT-2B-PAID
3081575443,COP,13007,27554,0.28,8/05/23,21,320,ERR-CANCL
3021235859,COP,14304,152719,0.28,8/05/23,14,419,ERR-CANCL
3513338286,COP,13564,106748,0.28,8/05/23,14,498,ACT-CASHPICKUP
3690122673,COP,14951,257147,0.28,8/05/23,21,352,ACT-CASHPICKUP
3172670752,COP,14111,239156,0.28,8/05/23,21,866,ACT-PAID
3789370151,COP,13109,111702,0.28,8/05/23,14,319,ACT-CASHPICKUP
3153542524,COP,13719,40865,0.28,8/05/23,21,323,ACT-CASHPICKUP
3185168276,COP,14466,37944,0.28,8/05/23,21,634,ACT-CASHPICKUP
3962140606,COP,13074,133759,0.28,8/05/23,8,399,ACT-2B-PAID
3038644951,COP,13923,146474,0.28,10/05/23,14,802,ERR-CANCL
3206698285,COP,8654,389012,0.28,10/05/23,16,555,ACT-2B-PAID
3234956421,COP,5291,389012,0.28,10/05/23,16,515,ACT-2B-PAID
3030391616,COP,14346,222100,0.28,10/05/23,21,804,ERR-CANCL
3544794051,COP,14773,177248,0.28,10/05/23,21,703,ACT-CASHPICKUP
3431750578,COP,14741,157871,0.28,10/05/23,21,573,ACT-CASHPICKUP
3397887664,COP,14694,234537,0.28,10/05/23,14,513,ERR-CANCL
3711773907,COP,13969,244881,0.28,10/05/23,8,496,ERR-CANCL
3375452746,COP,14711,178792,0.28,10/05/23,14,592,ACT-CASHPICKUP
3549174710,COP,14416,64605,0.28,10/05/23,8,630,ERR-CANCL
3287314494,COP,14289,46013,0.28,10/05/23,14,861,ACT-CASHPICKUP
3175908132,COP,14617,73998,0.28,10/05/23,8,800,ACT-2B-PAID
3462381412,COP,13168,20012,0.28,10/05/23,21,359,ERR-CANCL
3127662807,COP,7073,383360,0.28,10/05/23,8,657,ACT-2B-PAID
3051680713,COP,14217,245483,0.28,10/05/23,21,750,ERR-CANCL
3480274743,COP,14717,170037,0.28,10/05/23,14,424,ACT-PAID
3125068152,COP,7919,272531,0.28,10/05/23,8,644,ERR-CANCL
3954241760,COP,13213,169162,0.28,10/05/23,21,749,ACT-CASHPICKUP
3972174097,COP,14187,162796,0.28,10/05/23,14,460,ACT-PAID
3128843536,COP,8409,389012,0.28,10/05/23,16,603,ACT-2B-PAID
3518503952,COP,13657,60750,0.28,10/05/23,8,320,ACT-2B-PAID
3204580595,COP,6451,389012,0.28,10/05/23,16,688,ACT-2B-PAID
3774921279,COP,14268,108645,0.28,10/05/23,14,578,ACT-CASHPICKUP
3025910089,COP,13331,621,0.28,10/05/23,21,777,ERR-CANCL
3564288560,COP,13937,127541,0.28,11/05/23,21,656,ACT-2B-PAID
3142903665,COP,14823,237167,0.28,11/05/23,21,589,ERR-CANCL
3102212362,COP,13390,104623,0.28,11/05/23,21,861,ACT-2B-PAID
3142348808,COP,13963,34256,0.28,11/05/23,21,750,ERR-CANCL
3406945967,COP,13468,157228,0.28,11/05/23,21,854,ACT-PAID
3185158567,COP,13122,178684,0.28,11/05/23,21,553,ACT-CASHPICKUP
3746205935,COP,14343,69129,0.28,12/05/23,14,388,ACT-PAID
3218496715,COP,13214,389012,0.28,12/05/23,16,611,ACT-PAID
3017251195,COP,6313,333598,0.28,12/05/23,16,707,ERR-CANCL
3236712013,COP,13520,171090,0.28,12/05/23,21,665,ACT-CASHPICKUP
3388468558,COP,13979,201077,0.28,12/05/23,21,806,ACT-CASHPICKUP
3214873747,COP,7541,389012,0.28,12/05/23,16,756,ACT-2B-PAID
3439245674,COP,14935,52126,0.28,13/05/23,14,595,ACT-CASHPICKUP
3002940256,COP,12541,389012,0.28,13/05/23,16,657,ACT-PAID
3844928174,COP,14051,12100,0.28,13/05/23,21,396,ERR-CANCL
3198213396,COP,14739,187916,0.28,13/05/23,21,650,ACT-PAID
3809699056,COP,14055,183372,0.28,13/05/23,21,668,ACT-CASHPICKUP
3453219684,COP,13291,210564,0.28,13/05/23,14,578,ACT-CASHPICKUP
3214370503,COP,13742,216743,0.28,13/05/23,21,356,ACT-CASHPICKUP
3226252070,COP,13678,171217,0.28,13/05/23,21,742,ERR-CANCL
3690710652,COP,14635,132065,0.28,13/05/23,21,771,ACT-PAID
3927988657,COP,14941,125683,0.28,13/05/23,14,349,ACT-CASHPICKUP
3859514580,COP,14668,241270,0.28,13/05/23,21,631,ERR-CANCL
3245946033,COP,5639,272531,0.28,13/05/23,8,536,ACT-2B-PAID
3877992215,COP,14413,75736,0.28,13/05/23,14,636,ERR-CANCL
3711355636,COP,13905,152880,0.28,13/05/23,21,819,ACT-CASHPICKUP
3502315159,COP,2264,389012,0.28,13/05/23,16,529,ACT-2B-PAID
3168572917,COP,4509,389012,0.28,13/05/23,16,603,ACT-PAID
3148944013,COP,6723,278183,0.28,13/05/23,16,657,ACT-2B-PAID
3489242216,COP,14385,55978,0.28,13/05/23,21,886,ACT-PAID
3239429259,COP,13415,165145,0.28,14/05/23,14,769,ERR-CANCL
3594294425,COP,14042,23620,0.28,14/05/23,8,844,ERR-CANCL
3893233462,COP,13215,220628,0.28,14/05/23,14,884,ERR-CANCL
3152019213,COP,1502,295141,0.28,14/05/23,16,611,ACT-2B-PAID
3153713135,COP,14590,132808,0.28,14/05/23,14,514,ACT-PAID
3236839151,COP,13474,12826,0.28,14/05/23,21,373,ACT-PAID
3004452563,COP,2667,272531,0.28,14/05/23,8,675,ACT-2B-PAID
3207308812,COP,9191,333598,0.28,14/05/23,16,665,ERR-CANCL
3046760769,COP,6536,272531,0.28,14/05/23,8,573,ACT-2B-PAID
3157932672,COP,13616,242155,0.28,15/05/23,21,784,ACT-CASHPICKUP
3830360905,COP,14521,230938,0.28,15/05/23,21,414,ERR-CANCL
3222108893,COP,12147,389012,0.28,15/05/23,16,536,ACT-2B-PAID
3102320653,COP,6216,272531,0.28,15/05/23,8,#N/A,ACT-2B-PAID
3016554443,COP,681,295141,0.28,15/05/23,16,553,ACT-PAID
3164251420,COP,6938,389012,0.28,15/05/23,16,773,ACT-2B-PAID
3811914739,COP,14625,217883,0.28,16/05/23,8,389,ACT-CASHPICKUP
3374471619,COP,13203,174028,0.28,16/05/23,14,416,ACT-CASHPICKUP
3136523858,COP,7512,272531,0.28,16/05/23,8,665,ACT-2B-PAID
3026453261,COP,14368,105122,0.28,16/05/23,21,566,ACT-CASHPICKUP
3922782446,COP,14167,111229,0.28,16/05/23,14,511,ERR-CANCL
3015624069,COP,12076,389012,0.28,16/05/23,16,717,ACT-PAID
3982577060,COP,14131,59629,0.28,16/05/23,21,881,ACT-CASHPICKUP
3946892681,COP,13467,138087,0.28,16/05/23,14,469,ERR-CANCL
3219230474,COP,12162,389012,0.28,16/05/23,16,741,ACT-PAID
3740906091,COP,13073,160381,0.28,17/05/23,14,650,ACT-PAID
3826396294,COP,13609,20890,0.28,17/05/23,14,790,ACT-2B-PAID
3012226115,COP,8128,389012,0.28,17/05/23,16,657,ACT-PAID
3151646392,COP,14799,54897,0.28,17/05/23,21,481,ERR-CANCL
3758812751,COP,14751,248366,0.28,17/05/23,21,820,ERR-CANCL
3125803131,COP,12207,389012,0.28,17/05/23,16,557,ACT-PAID
3490607448,COP,13175,35711,0.28,17/05/23,14,851,ERR-CANCL
3831958070,COP,14115,33115,0.28,17/05/23,21,470,ACT-CASHPICKUP
3202594437,COP,3065,389012,0.28,17/05/23,16,840,ACT-2B-PAID
3913725859,COP,13677,198520,0.28,17/05/23,21,524,ACT-CASHPICKUP
3042056400,COP,1359,295141,0.28,17/05/23,16,576,ACT-2B-PAID
3126191993,COP,7559,389012,0.28,17/05/23,16,573,ACT-2B-PAID
3138335159,COP,2096,278183,0.28,17/05/23,16,677,ACT-2B-PAID
3285585641,COP,13256,14575,0.28,17/05/23,21,797,ACT-CASHPICKUP
3106205953,COP,1435,295141,0.28,17/05/23,16,598,ACT-2B-PAID
3105538086,COP,5622,278183,0.28,17/05/23,16,573,ACT-2B-PAID
3023684895,COP,8610,278183,0.28,17/05/23,16,536,ACT-2B-PAID
3104985546,COP,5120,272531,0.28,17/05/23,8,598,ACT-2B-PAID
3477075313,COP,14697,93178,0.28,17/05/23,14,740,ERR-CANCL
3910847444,COP,13835,80219,0.28,17/05/23,14,307,ERR-CANCL
3216373455,COP,2477,272531,0.28,17/05/23,8,568,ACT-2B-PAID
3021049295,COP,14557,84192,0.28,17/05/23,14,654,ACT-CASHPICKUP
3472916880,COP,14261,121531,0.28,17/05/23,21,563,ACT-2B-PAID
3017641430,COP,8241,272531,0.28,17/05/23,8,515,ACT-2B-PAID
3355989194,COP,14038,97793,0.28,17/05/23,14,856,ACT-CASHPICKUP
3452311925,COP,14946,182431,0.28,17/05/23,21,435,ACT-PAID
3012226115,COP,13299,123541,0.28,18/05/23,14,657,ERR-CANCL
3086688642,COP,13848,8274,0.28,18/05/23,14,447,ACT-PAID
3020105855,COP,13439,101111,0.28,18/05/23,21,320,ACT-PAID
3729785317,COP,13273,56738,0.28,18/05/23,21,686,ACT-CASHPICKUP
3860118280,COP,13443,239055,0.28,19/05/23,21,845,ACT-PAID
3049377926,COP,13431,23522,0.28,19/05/23,14,793,ERR-CANCL
3195038165,COP,13368,214075,0.28,19/05/23,21,390,ACT-CASHPICKUP
3579682849,COP,13321,96373,0.28,19/05/23,21,786,ERR-CANCL
3473897359,COP,13696,90499,0.28,20/05/23,14,474,ACT-CASHPICKUP
3569337433,COP,13776,24050,0.28,20/05/23,14,569,ERR-CANCL
3175808022,COP,5005,389012,0.28,20/05/23,16,553,ACT-2B-PAID
3128051883,COP,4764,272531,0.28,20/05/23,8,573,ACT-2B-PAID
3886201645,COP,13284,254031,0.28,21/05/23,21,744,ERR-CANCL
3082681831,COP,13927,77580,0.28,21/05/23,8,583,ACT-CASHPICKUP
3426664118,COP,14699,100303,0.28,21/05/23,21,628,ACT-CASHPICKUP
3512250087,COP,13984,10109,0.28,21/05/23,21,509,ACT-CASHPICKUP
3166018779,COP,14193,24003,0.28,22/05/23,14,382,ACT-CASHPICKUP
3080663476,COP,13995,80732,0.28,22/05/23,14,681,ERR-CANCL
3244857730,COP,13304,125947,0.28,22/05/23,21,839,ACT-PAID
3004008210,COP,8699,272531,0.28,22/05/23,8,568,ACT-2B-PAID
3435182663,COP,14808,93967,0.28,22/05/23,21,483,ERR-CANCL
3152517585,COP,14648,241554,0.28,22/05/23,8,857,ACT-2B-PAID
3109590977,COP,14951,21095,0.28,22/05/23,21,483,ACT-2B-PAID
3621250094,COP,14087,260876,0.28,22/05/23,21,303,ERR-CANCL
3043038321,COP,14818,240284,0.28,22/05/23,21,746,ERR-CANCL
3326944280,COP,14381,137408,0.28,22/05/23,14,614,ERR-CANCL
3106548892,COP,3465,389012,0.28,22/05/23,16,536,ACT-2B-PAID
3476127072,COP,14678,32294,0.28,22/05/23,8,357,ERR-CANCL
3091106199,COP,14710,120558,0.28,22/05/23,21,749,ERR-CANCL
3043118038,COP,12611,389012,0.28,22/05/23,16,573,ACT-2B-PAID
3893268168,COP,14844,74465,0.28,22/05/23,21,556,ERR-CANCL
3458670328,COP,14044,21130,0.28,22/05/23,21,363,ACT-CASHPICKUP
3974776651,COP,13982,44540,0.28,22/05/23,8,649,ACT-CASHPICKUP
3691620887,COP,14535,204661,0.28,22/05/23,14,716,ERR-CANCL
3413133025,COP,13924,170491,0.28,23/05/23,8,689,ERR-CANCL
3420830483,COP,14391,105967,0.28,23/05/23,21,344,ERR-CANCL
3371800330,COP,13476,26871,0.28,23/05/23,21,895,ERR-CANCL
3969793961,COP,13830,139247,0.28,23/05/23,21,825,ERR-CANCL
3205615932,COP,5842,389012,0.28,24/05/23,16,500,ACT-2B-PAID
3058178417,COP,14406,32433,0.28,24/05/23,8,803,ERR-CANCL
3135959565,COP,7861,389012,0.28,24/05/23,16,578,ACT-2B-PAID
3363706395,COP,14552,30661,0.28,24/05/23,21,453,ACT-CASHPICKUP
3141537009,COP,14752,237852,0.28,24/05/23,21,578,ACT-PAID
3129069822,COP,13472,61034,0.28,24/05/23,14,526,ERR-CANCL
3205305785,COP,1809,295141,0.28,24/05/23,16,576,ACT-2B-PAID
3097853437,COP,14989,209773,0.28,24/05/23,8,648,ERR-CANCL
3203532603,COP,12859,389012,0.28,24/05/23,16,555,ACT-2B-PAID
3177742955,COP,1407,428580,0.28,24/05/23,16,568,ACT-2B-PAID
3053384546,COP,13709,111560,0.28,25/05/23,21,580,ERR-CANCL
3775974644,COP,14731,234813,0.28,25/05/23,14,604,ACT-PAID
3046698345,COP,6107,389012,0.28,25/05/23,16,632,ACT-2B-PAID
3875502060,COP,14156,236422,0.28,25/05/23,14,862,ACT-PAID
3716922735,COP,13184,153029,0.28,25/05/23,21,325,ACT-CASHPICKUP
3164646565,COP,14965,49290,0.28,25/05/23,21,683,ERR-CANCL
3000684351,COP,14078,85002,0.28,25/05/23,21,447,ACT-CASHPICKUP
3390843659,COP,13284,5855,0.28,25/05/23,21,365,ERR-CANCL
3649008349,COP,13771,121135,0.28,25/05/23,21,502,ACT-CASHPICKUP
3882378027,COP,14454,181850,0.28,25/05/23,14,503,ACT-PAID
3523487401,COP,13823,260681,0.28,26/05/23,14,342,ACT-CASHPICKUP
3150211305,COP,13290,236682,0.28,26/05/23,8,593,ACT-CASHPICKUP
3869260049,COP,13115,26976,0.28,26/05/23,8,587,ERR-CANCL
3716809881,COP,14539,139806,0.28,26/05/23,21,830,ERR-CANCL
3521378596,COP,13323,222362,0.28,27/05/23,21,668,ACT-CASHPICKUP
3587915565,COP,13564,53863,0.28,27/05/23,14,889,ERR-CANCL
3600894647,COP,14021,86812,0.28,27/05/23,21,496,ERR-CANCL
3273816291,COP,14928,60212,0.28,27/05/23,21,768,ACT-PAID
3690148401,COP,13357,125482,0.28,27/05/23,14,682,ERR-CANCL
3105877699,COP,9223,383360,0.28,27/05/23,8,635,ACT-2B-PAID
3128843536,COP,4490,389012,0.28,27/05/23,16,603,ERR-CANCL
3779573263,COP,14048,44849,0.28,27/05/23,21,645,ACT-2B-PAID
3303474849,COP,14995,78360,0.28,28/05/23,21,492,ERR-CANCL
3105990139,COP,14464,234353,0.28,28/05/23,14,385,ERR-CANCL
3588387812,COP,13019,133951,0.28,28/05/23,8,647,ACT-CASHPICKUP
3708528867,COP,13275,80313,0.28,28/05/23,21,631,ERR-CANCL
3627283773,COP,14052,218262,0.28,29/05/23,21,577,ERR-CANCL
3687984032,COP,13455,223967,0.28,29/05/23,21,528,ERR-CANCL
3800546439,COP,14682,103415,0.28,29/05/23,21,714,ACT-2B-PAID
3766033149,COP,13878,64614,0.28,29/05/23,14,867,ERR-CANCL
3168572917,COP,12346,389012,0.28,29/05/23,16,603,ERR-CANCL
3396955927,COP,14943,49983,0.28,29/05/23,21,518,ERR-CANCL
3127901121,COP,11278,377707,0.28,29/05/23,8,686,ACT-PAID
3777335276,COP,14432,229212,0.28,29/05/23,21,763,ERR-CANCL
3986448142,COP,14341,8997,0.28,29/05/23,21,522,ERR-CANCL
3811548184,COP,13131,24357,0.28,29/05/23,21,705,ERR-CANCL
3974577298,COP,14620,41111,0.28,29/05/23,21,787,ACT-CASHPICKUP
3126290017,COP,6827,278183,0.28,29/05/23,16,533,ACT-PAID
3187737694,COP,13526,256068,0.28,29/05/23,21,445,ERR-CANCL
3908804918,COP,14314,148770,0.28,29/05/23,21,381,ACT-CASHPICKUP
3075881996,COP,13891,218462,0.28,30/05/23,21,372,ERR-CANCL
3008443414,COP,13672,64915,0.28,30/05/23,21,817,ACT-PAID
3908651549,COP,14339,179329,0.28,30/05/23,14,634,ERR-CANCL
3815721074,COP,14087,199462,0.28,30/05/23,21,704,ACT-PAID
3615375165,COP,14815,85565,0.28,30/05/23,21,363,ERR-CANCL
3728009958,COP,13440,91936,0.28,30/05/23,21,880,ERR-CANCL
3429620447,COP,14570,59517,0.28,31/05/23,14,539,ACT-PAID
3241827155,COP,13454,208261,0.28,31/05/23,21,306,ACT-PAID
3038898520,COP,13940,229869,0.28,31/05/23,21,808,ERR-CANCL
3662769719,COP,13059,87782,0.28,31/05/23,21,442,ACT-PAID
3841403406,COP,13097,134698,0.28,1/06/23,21,406,ACT-CASHPICKUP
3245961118,COP,14869,119862,0.28,1/06/23,21,310,ERR-CANCL
3927228218,COP,14116,46012,0.28,1/06/23,21,605,ERR-CANCL
3104901600,COP,4841,389012,0.28,1/06/23,16,657,ACT-PAID
3853924756,COP,13818,93555,0.28,1/06/23,8,548,ACT-CASHPICKUP
3081312569,COP,14855,252120,0.28,1/06/23,8,614,ACT-PAID
3370786348,COP,14113,177550,0.28,1/06/23,21,524,ACT-2B-PAID
3353525219,COP,13332,37683,0.28,1/06/23,21,732,ERR-CANCL
3237436627,COP,14892,79744,0.28,2/06/23,21,548,ACT-CASHPICKUP
3409504882,COP,14458,153427,0.28,2/06/23,21,570,ERR-CANCL
3672894795,COP,13661,214288,0.28,2/06/23,21,413,ACT-PAID
3006887747,COP,14237,210262,0.28,2/06/23,14,431,ERR-CANCL
3384774449,COP,14520,250948,0.28,2/06/23,8,754,ERR-CANCL
3222897800,COP,13216,167185,0.28,2/06/23,21,486,ERR-CANCL
3016913387,COP,14594,219772,0.28,3/06/23,21,676,ACT-CASHPICKUP
3411463343,COP,14477,126736,0.28,3/06/23,21,600,ACT-2B-PAID
3983002662,COP,14301,169883,0.28,4/06/23,14,462,ERR-CANCL
3409354654,COP,14299,145386,0.28,4/06/23,14,538,ACT-PAID
3560482096,COP,13262,47671,0.28,4/06/23,21,344,ACT-CASHPICKUP
3364256260,COP,14447,211280,0.28,4/06/23,8,864,ACT-CASHPICKUP
3516348484,COP,14360,61937,0.28,5/06/23,21,454,ACT-CASHPICKUP
3187854636,COP,13837,96871,0.28,5/06/23,21,316,ERR-CANCL
3198026043,COP,13690,222820,0.28,5/06/23,21,489,ERR-CANCL
3727766962,COP,14958,21155,0.28,5/06/23,21,618,ERR-CANCL
3174608287,COP,13605,89964,0.28,5/06/23,21,834,ERR-CANCL
3762706097,COP,14014,185232,0.28,5/06/23,8,335,ERR-CANCL
3921882681,COP,13516,241442,0.28,5/06/23,21,312,ERR-CANCL
3148323795,COP,4629,333598,0.28,5/06/23,16,516,ACT-2B-PAID
